number_of_Loans,customerid,accumlated_loan_given,accumlated_timediff,first-repay,time-to-payoff,accumulated_money_won
9,8a858fe55656a93801565764e5ec1430,190000.0,32541000000000,6722923000000000,25152782000000000,28150.0
7,8a858fe55656a93801565f38ead003e0,115000.0,25276000000000,-1566795000000000,13666537000000000,21875.0
6,8a858fe55656a938015665efb0863ea3,130000.0,21652000000000,71679000000000,22669622000000000,32400.0
13,8a858fe55693989201569a64b99b11a1,350000.0,46927000000000,-8744515000000000,18448482000000000,46250.0
21,8a858fe5569398920156a3a9a77b5d02,770000.0,79386000000000,-32392614000000000,27389573000000000,96300.0
1,8a858fe5569398920156b44aab096abc,10000.0,3608000000000,-1086774000000000,1528639000000000,3000.0
12,8a858fe5569398920156b5c197c9790d,320000.0,43324000000000,-7555768000000000,18640004000000000,41300.0
2,8a858fe5569398920156b644671b0f2a,20000.0,7279000000000,107224000000000,5298950000000000,6000.0
2,8a858fe5569398920156b6f29b764ab6,20000.0,7218000000000,1093722000000000,6175617000000000,6000.0
1,8a858fe5569398920156b6f3848b4b76,10000.0,3669000000000,-553191000000000,2157146000000000,3000.0
3,8a858fe55b013a0b015b046604a1542a,30000.0,10823000000000,-1323506000000000,4128895000000000,6000.0
3,8a858fe55b013a0b015b066bda6811b0,30000.0,10887000000000,-584467000000000,7010418000000000,9000.0
4,8a858fe55b869107015b86d3071740d2,50000.0,20387000000000,-1308812000000000,6269875000000000,10500.0
13,8a858fe65675195a0156766ebdb042c8,230000.0,46972000000000,-1441912000000000,25679650000000000,38400.0
9,8a858fe65675195a015679452588279c,160000.0,32471000000000,-9419969000000000,8995689000000000,34475.0
1,8a858fe7568ed7420156920bff565cc7,10000.0,3609000000000,-725932000000000,569129000000000,1500.0
9,8a858fe756939bbb0156993f3dda2d08,185000.0,32486000000000,-4635584000000000,17630253000000000,32500.0
10,8a858fe756939bbb01569a4804eb511b,220000.0,36126000000000,-3319234000000000,19931605000000000,37050.0
8,8a858fe756939bbb0156a065ee3426d1,130000.0,28991000000000,-857434000000000,19823767000000000,33100.0
5,8a858fe756939bbb0156a9dd11cf4a7c,100000.0,18035000000000,198998000000000,12980155000000000,17600.0
5,8a858fe756939bbb0156b1970aae339a,90000.0,18064000000000,-282302000000000,8940398000000000,13100.0
10,8a858fe756939bbb0156b42e72185f25,250000.0,36106000000000,-1365989000000000,24956852000000000,54750.0
3,8a858fe756939bbb0156b45c746f61c2,35000.0,10828000000000,2053618000000000,9809413000000000,9375.0
10,8a858fe758dc437a0158e524adb32ae2,220000.0,36081000000000,-1382784000000000,16644069000000000,29900.0
4,8a858fe758dc437a0158eb12515362d4,50000.0,14487000000000,-1886484000000000,8498816000000000,13500.0
6,8a858fe758dc437a0158f28361af1598,90000.0,21653000000000,-299203000000000,12696197000000000,18100.0
6,8a858fe758dc437a0158fd72d384604e,70000.0,21660000000000,4923178000000000,12610529000000000,9400.0
9,8a858fe758dc437a0159029c13e9186c,180000.0,32509000000000,-1698005000000000,15483931000000000,25500.0
3,8a858fe75b48bd45015b48bea120024a,30000.0,10824000000000,22470000000000,7783253000000000,9000.0
2,8a858fe75be82695015be84134cd19b8,20000.0,7214000000000,1473450000000000,3955762000000000,3000.0
8,8a858fe854ccb9610154cda3930e3ed2,100000.0,28919000000000,3354739000000000,22793109000000000,24750.0
12,8a858fe8555f401f01555f4a125f01ac,320000.0,43334000000000,-1883192000000000,34763697000000000,62025.0
16,8a858fe8555f401f01556122503615c1,510000.0,57758000000000,-7597076000000000,34058568000000000,71700.0
4,8a858fe8555f401f0155656d56824aff,40000.0,14446000000000,284863000000000,9590097000000000,10500.0
3,8a858fe8555f401f0155679de3f04eb4,30000.0,10824000000000,183012000000000,7780466000000000,9000.0
4,8a858fe8555f401f01556dbd487e78d5,40000.0,14457000000000,-847729000000000,9688735000000000,12000.0
7,8a858fe8555f401f01556e0a6ac317b7,146000.0,25276000000000,-1207124000000000,12911827000000000,22450.0
5,8a858fe8555f401f0155736da4b20e0a,50000.0,18048000000000,-1887357000000000,8586899000000000,12000.0
6,8a858fe8586deed301586e1e5c961003,80000.0,21646000000000,-513580000000000,10941003000000000,15750.0
5,8a858fe8586deed301586e21fcbe1254,50000.0,18108000000000,5423609000000000,18168536000000000,15000.0
1,8a858fe8586deed301586e7c59052897,10000.0,3614000000000,1504573000000000,4287939000000000,3000.0
7,8a858fe8586deed301586f1b2e7d41f2,120000.0,25267000000000,-206381000000000,18187091000000000,24900.0
8,8a858fe957a094e00157adc84aec6ec2,150000.0,28879000000000,-3132967000000000,19004364000000000,32300.0
11,8a858fe957a094e00157af1391dc68d9,205000.0,39729000000000,-4500289000000000,17588893000000000,31250.0
3,8a858fe95afc0665015affd8827a642b,30000.0,10829000000000,3541465000000000,7569737000000000,4500.0
1,8a858fe95c88ee44015c88f55a2301aa,10000.0,3668000000000,-566024000000000,2033409000000000,3000.0
1,8a858fe95c88ee44015c8b93b7164cd4,10000.0,3669000000000,-209023000000000,2436474000000000,3000.0
1,8a858fe95c88ee44015c8c4043291900,10000.0,3608000000000,14680000000000,1548113000000000,1500.0
1,8a858fe95c88ee44015c8d2bd1ea0c40,10000.0,3612000000000,-293570000000000,924602000000000,1500.0
4,8a858fea5751aefe01575d9c176d4375,40000.0,14444000000000,-2662502000000000,5104015000000000,9000.0
4,8a858fea5b391cd7015b3936e1ca25c8,50000.0,14432000000000,-435178000000000,7277566000000000,10500.0
5,8a858fea5b391cd7015b393b0fa72a93,70000.0,18035000000000,-1221444000000000,9505115000000000,15000.0
3,8a858fea5b8c314d015b8c4fd9371600,30000.0,10824000000000,-2491535000000000,3971133000000000,7500.0
5,8a858fea5b8c314d015b8d032aaf7347,65000.0,18041000000000,-2189175000000000,5747269000000000,10687.5
1,8a858fea5b8c314d015b8d51dc2d7d31,10000.0,3621000000000,72401000000000,2754786000000000,3000.0
3,8a858fea5b8c314d015b8f3fa4a93a11,30000.0,10830000000000,1554561000000000,5623455000000000,4500.0
1,8a858fea5cc644ae015cc67ece482b6e,10000.0,3668000000000,62740000000000,1296778000000000,1500.0
1,8a858fea5cc644ae015cca478da95f5d,10000.0,3672000000000,-1474417000000000,1258019000000000,3000.0
10,8a858feb55f82bbf0155f85225000130,275000.0,36122000000000,-4446399000000000,23354810000000000,48987.5
3,8a858feb55f82bbf0155f95ae54a1925,30000.0,10822000000000,294574000000000,4335507000000000,4500.0
11,8a858feb55f969560155ff2575dc44f4,220000.0,39710000000000,-6657795000000000,20295130000000000,40950.0
4,8a858feb58c565cf0158cbc90faf2903,40000.0,14445000000000,2957653000000000,12273723000000000,10500.0
1,8a858feb5bfcf5e3015bfd3379fc27e0,10000.0,3683000000000,-2215736000000000,351852000000000,3000.0
3,8a858fec5b191fb4015b1985b9d15b9c,30000.0,10836000000000,-2390301000000000,5484034000000000,9000.0
2,8a858fec5b5c994b015b5cba37c61d51,20000.0,7219000000000,449150000000000,4438880000000000,4500.0
1,8a858fec5bd3dede015bd4099d5f1c53,10000.0,3669000000000,-171913000000000,2389744000000000,3000.0
3,8a858fec5c169ff0015c16a935bc04b2,30000.0,10881000000000,-2876863000000000,4734029000000000,9000.0
1,8a858fec5c169ff0015c16c6e3b61925,10000.0,3668000000000,50893000000000,1439453000000000,1500.0
1,8a858fec5ceec886015ceee4a2ab15ac,10000.0,3613000000000,-1592367000000000,1038010000000000,3000.0
1,8a858fec5ceec886015cef1100012e1e,10000.0,3607000000000,-236889000000000,1012926000000000,1500.0
2,8a858fed5a27f0a4015a2815a51516ae,20000.0,7218000000000,-2914863000000000,2412221000000000,6000.0
3,8a858fed5a28bf0e015a29acfb4b3fcf,30000.0,10826000000000,-2171720000000000,1819269000000000,4500.0
4,8a858fed5a28bf0e015a2f0aa63f38d9,40000.0,14432000000000,1097548000000000,10257831000000000,10125.0
4,8a858fed5a28bf0e015a3429dabf6bab,50000.0,14491000000000,-189617000000000,6147902000000000,8250.0
3,8a858fed5a3d7bb7015a3e2536153564,30000.0,10826000000000,-1399829000000000,5046660000000000,7500.0
1,8a858fed5cabd3a0015cabd44ace0079,10000.0,3670000000000,-35111000000000,2683048000000000,3000.0
1,8a858fed5cabd3a0015cac23520a3743,10000.0,3670000000000,-57457000000000,1186795000000000,1500.0
7,8a858fee57005c96015703ab6c02708e,80000.0,25277000000000,-32489000000000,18215109000000000,22500.0
2,8a858fee580afd2b01580c5b0ff97399,20000.0,7215000000000,127997000000000,4133540000000000,4500.0
9,8a858fee580afd2b01581a65e7fe5263,170000.0,32527000000000,-4032836000000000,14196094000000000,27000.0
3,8a858fee5863a049015864ec37223d8b,30000.0,10842000000000,1866240000000000,8355529000000000,7500.0
3,8a858fee5863a049015867c0ab2c3bc0,30000.0,10854000000000,2152608000000000,9972692000000000,9000.0
12,8a858fee5863a0490158690536734bb3,320000.0,43369000000000,-2030198000000000,21511106000000000,36900.0
4,8a858fee58d73f5f0158e2d82f3412d0,50000.0,14438000000000,562355000000000,9455972000000000,12000.0
6,8a858fee58d73f5f0158e3e9c6176212,90000.0,21761000000000,-1767222000000000,9757383000000000,17300.0
5,8a858fee58f7c77e0159039ce4725e6f,50000.0,18098000000000,1590746000000000,9390740000000000,9000.0
9,8a858fee58f7c77e01590774b0054bba,180000.0,32507000000000,-3149066000000000,13997248000000000,25100.0
1,8a858fee5c795f65015c79b29a141935,10000.0,3612000000000,-621223000000000,1988687000000000,3000.0
1,8a858fee5c795f65015c7c0400af693c,10000.0,3667000000000,-41348000000000,2495264000000000,3000.0
1,8a858fee5c795f65015c7c54b76f0204,10000.0,3613000000000,314014000000000,2964515000000000,3000.0
1,8a858fee5d1878f4015d187ebc4d0660,10000.0,5737000000000,-1409631000000000,22268000000000,1500.0
1,8a858fee5d1878f4015d1884ac060cde,10000.0,3615000000000,-1159071000000000,1547884000000000,3000.0
9,8a858fef570f30e501571f79fbe43bc4,115000.0,32495000000000,-4109997000000000,16477705000000000,21375.0
2,8a858fef570f30e501571f8c9b393e0c,20000.0,7275000000000,-296714000000000,5011277000000000,6000.0
3,8a858fef570f30e5015720679ff55c37,30000.0,10829000000000,-205610000000000,7678913000000000,9000.0
9,8a858fef570f30e501572962ab8f7a1f,150000.0,32486000000000,-1935400000000000,18738944000000000,30900.0
1,8a858fef570f30e501572ab53a6f4acb,10000.0,3673000000000,501197000000000,1822376000000000,1500.0
8,8a858ff05b1ac77f015b1ac8027f0073,140000.0,28854000000000,-3308576000000000,8627018000000000,17250.0
3,8a858ff05b1ac77f015b1ada0c9e123b,30000.0,12918000000000,-208915000000000,3860517000000000,4500.0
3,8a858ff05b1ac77f015b1b0ea58735c2,30000.0,10826000000000,597498000000000,8433946000000000,9000.0
4,8a858ff05b909c1a015b90b058cb0df4,40000.0,14433000000000,185658000000000,8097213000000000,9000.0
6,8a858ff159ad042e0159ad17b9f60a89,80000.0,21654000000000,-247666000000000,15290385000000000,20300.0
3,8a858ff15a8fa5b0015a9324780b35fd,30000.0,10894000000000,-2187202000000000,5459995000000000,9000.0
3,8a858ff15b5d3f84015b5d4155f20401,30000.0,10825000000000,-1581293000000000,6024730000000000,9000.0
5,8a858ff15b8b0352015b8b110e0013a0,55000.0,18037000000000,-3214161000000000,3260121000000000,7312.5
9,8a858ff257048b500157048be2250029,220000.0,32482000000000,-1524709000000000,20813243000000000,32650.0
1,8a858ff257048b50015709ffa148518e,10000.0,3609000000000,-213509000000000,2503455000000000,3000.0
8,8a858ff257048b5001570c67315b660b,180000.0,29010000000000,-961532000000000,23204660000000000,36600.0
7,8a858ff259d1429e0159d1a4117e23bd,100000.0,25258000000000,-185926000000000,8497900000000000,12350.0
4,8a858ff259d1429e0159d2d0194c4b8e,40000.0,14432000000000,482124000000000,5463636000000000,6000.0
1,8a858ff25a13ebf6015a142040892415,10000.0,3607000000000,-58797000000000,1211455000000000,1500.0
9,8a858ff25a13ebf6015a14d6527b7b05,180000.0,32523000000000,-1538066000000000,13578226000000000,23600.0
7,8a858ff25a617906015a6644377f536f,110000.0,25267000000000,-1371465000000000,9042459000000000,13900.0
3,8a858ff25a6a19ee015a6abff5ed659c,30000.0,10823000000000,1010773000000000,8564273000000000,9000.0
5,8a858ff25a6a19ee015a6ac2e28c67a5,60000.0,18057000000000,855458000000000,11279502000000000,12800.0
5,8a858ff25a6a19ee015a6acc4a986c80,70000.0,18048000000000,-1212429000000000,7689237000000000,12800.0
4,8a858ff25b8b1ddb015b8b21ddb703ae,40000.0,14449000000000,-1165909000000000,6813688000000000,8250.0
5,8a858ff25b8b1ddb015b8b2f92ff0c68,70000.0,20876000000000,-1211121000000000,5251295000000000,9000.0
1,8a858ff25c8250c1015c8265f4c80e02,10000.0,3670000000000,-899500000000000,1928008000000000,3000.0
2,8a858ff25c8250c1015c827e15821e4e,20000.0,7275000000000,-779714000000000,3106344000000000,4500.0
2,8a858ff25c8250c1015c8290987c2be5,20000.0,7275000000000,-33240000000000,2635351000000000,3000.0
1,8a858ff25c88461c015c885b45fb0b28,10000.0,3616000000000,-135499000000000,1184859000000000,1500.0
1,8a858ff25c88461c015c88c3646d40ea,10000.0,3668000000000,-2695427000000000,5982000000000,1500.0
4,8a858ff35acdd593015acddc6c7203de,40000.0,14497000000000,-1173571000000000,3931562000000000,5625.0
4,8a858ff35acdd593015acf094819393e,40000.0,14547000000000,2326000000000,10391206000000000,12000.0
7,8a858ff35acdd593015ad12db5593535,130000.0,25326000000000,-4605036000000000,8427443000000000,19550.0
5,8a858ff35af1c396015af1fc915018ca,70000.0,18038000000000,-445993000000000,9821952000000000,15000.0
2,8a858ff35c5f4d1d015c6379bbcf0adc,20000.0,7215000000000,-536251000000000,4713280000000000,6000.0
1,8a858ff35c63d750015c65b799943098,10000.0,3668000000000,51407000000000,1446980000000000,1500.0
11,8a858ff455a09f5a0155aaa450751528,280000.0,39718000000000,-202081000000000,31629424000000000,57500.0
2,8a858ff455a09f5a0155ad03801b3714,20000.0,7219000000000,-170909000000000,5215884000000000,6000.0
1,8a858ff455a09f5a0155b73fe8244da7,10000.0,3668000000000,165758000000000,2858712000000000,3000.0
1,8a858ff455a09f5a0155b9fdcfca7f3f,10000.0,3669000000000,-38598000000000,2590710000000000,3000.0
6,8a858ff455a09f5a0155ba378c9b10bc,120000.0,59325000000000,-162196000000000,17907903000000000,26200.0
7,8a858ff455a09f5a0155bb3d7ced7fe8,108000.0,25269000000000,3425335000000000,21538841000000000,25000.0
5,8a858ff455a09f5a0155bc4ffceb6327,60000.0,18040000000000,-1934868000000000,5880530000000000,10500.0
2,8a858ff459faa35f0159fb450b99348d,20000.0,7221000000000,-1627462000000000,1097556000000000,3000.0
1,8a858ff45be92ea2015be98bc2162c96,10000.0,3668000000000,-1180829000000000,1378980000000000,3000.0
2,8a858ff45be92ea2015be98c51742d1f,20000.0,7221000000000,-256610000000000,2229654000000000,3000.0
4,8a858ff45be92ea2015be9cb6e5b3a89,45000.0,14432000000000,-269855000000000,6179819000000000,7875.0
1,8a858ff45be92ea2015bebd3d5dc7770,10000.0,3607000000000,1281049000000000,3892263000000000,3000.0
2,8a858ff45be92ea2015bec4ff05a27aa,20000.0,7222000000000,1303904000000000,5100641000000000,4000.0
1,8a858ff45ca0ec96015ca0f1094902d4,10000.0,3667000000000,-38145000000000,1319029000000000,1500.0
11,8a858ff554d9de480154ddfe4f3773fb,220000.0,39693000000000,-1442624000000000,20403063000000000,32500.0
3,8a858ff554d9de480154e21a39165ddb,40000.0,10909000000000,-1070783000000000,5426755000000000,9000.0
14,8a858ff554e290e10154ec69186153cc,400000.0,50535000000000,-945985000000000,35337036000000000,59100.0
2,8a858ff554e290e10154f6ff4a302f7e,20000.0,7214000000000,222043000000000,3014994000000000,3000.0
6,8a858ff554e290e1015503ada2797979,78000.0,21715000000000,-1746517000000000,14050861000000000,20400.0
13,8a858ff554e290e1015506a667926a39,350000.0,46983000000000,-4269214000000000,32678982000000000,55800.0
10,8a858ff556236fa8015625ba7aca1533,165000.0,46891000000000,2315089000000000,26049265000000000,33125.0
9,8a858ff556236fa8015626551cd23d08,205000.0,32488000000000,550871000000000,28343846000000000,45000.0
1,8a858ff556236fa801562d3353964355,10000.0,3607000000000,1267450000000000,3802958000000000,3000.0
9,8a858ff5562dc3b601562e96135108e3,110000.0,32546000000000,320177000000000,23868945000000000,24500.0
8,8a858ff5562dc3b601562fffe43c14bc,170000.0,28929000000000,3267448000000000,21251545000000000,27550.0
6,8a858ff55b444a8c015b4493c6342f3a,80000.0,21645000000000,-1611998000000000,7747591000000000,12375.0
3,8a858ff55b444a8c015b474b44f9305e,30000.0,10822000000000,-772061000000000,5648294000000000,7500.0
2,8a858ff55b444a8c015b474ca384318b,20000.0,7273000000000,-3044780000000000,2039614000000000,6000.0
3,8a858ff55b444a8c015b4755aa3236bf,30000.0,10830000000000,-176655000000000,5261963000000000,6000.0
3,8a858ff55b444a8c015b47b51e0e78f9,30000.0,10824000000000,9255000000000,7772465000000000,9000.0
4,8a858ff55b5d377b015b5d42285f0fed,50000.0,14429000000000,-637732000000000,8673620000000000,12000.0
8,8a858ff8582fcb8601583657888a1223,80000.0,28969000000000,-259110000000000,20701973000000000,24000.0
5,8a858ff8582fcb8601583e9ee74e1732,60000.0,18107000000000,2153524000000000,13771768000000000,15000.0
7,8a858ff8582fcb86015842f0937e432f,100000.0,25260000000000,-4314266000000000,9802297000000000,21000.0
11,8a858ff8582fcb86015843ff484e3a1a,150000.0,39816000000000,-267455000000000,17740338000000000,24525.0
4,8a858ff85b339568015b33e96b393bff,50000.0,14429000000000,-428999000000000,8774512000000000,12000.0
2,8a858ff85bd93919015bdab43d435d04,20000.0,7220000000000,-163606000000000,4951821000000000,6000.0
1,8a858ff85bd93919015bdf39c4bc513a,10000.0,3614000000000,-536226000000000,727719000000000,1500.0
3,8a858ff85bd93919015be207811e0c52,30000.0,11630000000000,230600000000000,5433000000000000,6000.0
8,8a858ff85bd93919015be27b9f421e8b,150000.0,32322000000000,-11899628000000000,5188079000000000,26250.0
1,8a858ff85bd93919015be343ec543f5a,10000.0,3611000000000,2981000000000,2533862000000000,3000.0
1,8a858ff85bd93919015be5e2ee740cfe,10000.0,3614000000000,1597447000000000,4241968000000000,3000.0
1,8a858ff9580b881201580bac5a811068,10000.0,3612000000000,989715000000000,2236123000000000,1500.0
5,8a858ff9580b88120158160820c9217b,60000.0,18109000000000,-536310000000000,12187903000000000,16500.0
4,8a858ff9580b881201581a57953908dc,40000.0,14433000000000,4815001000000000,12671187000000000,9000.0
1,8a858ff9580b881201581f5624ee7a1b,10000.0,3668000000000,-543684000000000,2150041000000000,3000.0
10,8a858ff9580b8812015820412a203a63,190000.0,36159000000000,-3015927000000000,20704403000000000,33400.0
2,8a858ffa55ca72a50155ccf1d5e068d4,20000.0,7224000000000,-1862330000000000,3397939000000000,6000.0
19,8a858ffa55ca72a50155d192af9e2c0b,540000.0,68596000000000,-5195716000000000,30590102000000000,76500.0
8,8a858ffa55ca72a50155de6808cd2f3f,180000.0,28943000000000,98742000000000,24503581000000000,34350.0
7,8a858ffa55ca72a50155e936d7ad5bf5,120000.0,25275000000000,-2162201000000000,16313720000000000,24900.0
13,8a858ffa55ca72a50155ead217ad624e,300000.0,46923000000000,-6831102000000000,17888116000000000,31550.0
1,8a858ffa5ad810ff015ad82004960681,10000.0,3668000000000,-959079000000000,1580980000000000,3000.0
6,8a858ffa5adb9abd015adbe07c2c2e52,80000.0,21711000000000,-3992923000000000,9120659000000000,17250.0
3,8a858ffb5b350b52015b352574d219d9,30000.0,10823000000000,-995044000000000,6805704000000000,9000.0
4,8a858ffb5b350b52015b355b3ea542d3,45000.0,14429000000000,-1173062000000000,7815922000000000,10125.0
2,8a858ffb5b350b52015b3805c56a68d3,20000.0,7237000000000,339990000000000,5860795000000000,6000.0
5,8a858ffb5b350b52015b385bb95d3a28,70000.0,18037000000000,-1029491000000000,8079808000000000,13500.0
3,8a858ffb5b350b52015b386112da4435,30000.0,10830000000000,-1303175000000000,6338123000000000,9000.0
5,8a858ffb5b350b52015b388c6bbe729a,50000.0,18048000000000,-3697173000000000,5190170000000000,9000.0
